Label,Type,tokenized_Transcript,Prediction
0,B,stumble art district wall alley turn canvas showcase la vibrant street art scene branch malibu pacific backdrop unforgettable experience la like uncover new layer diverse city head home know leave memory place stereotype los angeles ve capture curiosity m count day dive colorful chaotic beauty,0.0
0,B,arrive baltimore immediately captivate rich history vibrant culture explore diverse neighborhood engage warm welcome community leave unforgettable memory deep appreciation dynamic city,0.0
0,B,embark exploration baltimore uncover vibrant mosaic history culture community diverse neighborhood engage local moment leave eager delve deeply city captivate essence,0.0
0,B,baltimore feel sense gratitude experience long return explore hidden gem immerse unique atmosphere city blend history culture community leave indelible mark know baltimore hold special place heart,0.0
0,B,leave india carry treasure trove memory vibrant snapshot time mesmerize land warmth people intricacy culture kaleidoscope experience leave indelible impression soul embark leg journey know india forever hold special place heart beckon return immerse enchanting embrace,0.0
0,B,live san francisco stumble hide gem like secret cafe mission golden gate shroud fog pure magic chinatown dim sum culinary journey neighborhood tell different story highlight city wild mix leave sf feel like start explore san francisco bundle surprise m plan dive beautifully diverse city,1.0
0,B,london find amidst symphony history majestic architecture westminster eclectic vibe shoreditch corner offer new adventure engage city diverse community soak cultural richness leave profound sense connection depart carry memory london bustle street warmth people eagerly anticipate visit dynamic metropolis,0.0
0,B,welcome open arm reveal stunning vista cultural treasure snow cap peak bustling bazaar moment testament rich tapestry experience engage local find warmth friendship leave indelible mark journey leave carry nepal spirit eager return explore boundless wonder,0.0
0,B,arrive india sweep whirlwind color flavor tradition bustle street tranquil landscape moment sensory feast engage local experience country rich cultural tapestry leave profound sense wonder desire delve deeply india captivate allure,0.0
0,B,bid farewell melbourne shake feeling connection forge vibrant culture friendly local memory explore eclectic neighborhood indulge diverse culinary scene soak artistic atmosphere linger time melbourne short city allure leave unmistakable imprint leave eager return dive deeply captivate tapestry experience,0.0
0,B,soak art eat venture seattle tech hub glimpse future campus giant like amazon microsoft city commitment sustainability clear green building electric bus kayak lake union offer peaceful retreat stunning city view seattle,1.0
0,B,journey unfurl jersey city welcome breathtaking vista manhattan skyline frame tranquil expanse liberty state park stroll historic downtown find enrapture juxtaposition age old landmark backdrop sleek modern architecture,0.0
0,B,switzerland breathtaking landscape warm hospitality welcome open arm majestic alp charming village moment treasure indulge swiss light connect local leave last memory serenity beauty longing return adventure,0.0
0,B,discover city pulsate cultural vibrancy artistic flare world class museum gallery eclectic music scene corner radiate creativity innovation stroll bank arkansas river explore historic greenwood district envelop city dynamic energy rich tapestry history,0.0
0,B,mean lake thun lake brienz gem switzerland renowned adventure sport breathtaking scenery visitor indulge activity like paraglide hiking boat soak beauty surround bernaise oberland region,0.0
0,B,embark journey las vegas sweep away city extravagant allure iconic strip dazzle light grand casino hidden gem fremont street corner offer new thrill explore vibrant nightlife world class dining captivate entertainment leave spellbound las vegas unmatched energy excitement,0.0
0,B,switzerland land breathtake beauty timeless charm welcome open arm majestic peak alp serene shore lake geneva moment picture perfect postcard explore point village indulge world renowned chocolate leave profound appreciation rich culture heritage engage local immerse country peaceful ambience fill sense serenity,0.0
0,B,city equally captivate zurich bustle street vibrant cultural scene offer blend history art gastronomy basel situate bank rhine river know museum gallery annual art fair lucerne enchance preserve medieval old town iconic chapel bridge visit switzerland complete experience swiss riviera montreal nearby chilon castle immortalize lord byron poem prisoner chilon,0.0
0,B,arrive nepal immediately take aback breathtaking scenery rich cultural heritage tower peak himalayas bustling street kathmandu moment fill sense wonder engage local experience hospitality leave last impression make eager explore nepal enchant landscape tradition,0.0
0,B,switzerland treasure trove picturesque destination offer unique charm iconic matterhorn tower peak symbol switzerland majestic beauty allure mountaineer quaint village zermatt nestle beneath shadow haven outdoor enthusiast offer hiking trail summer world class skiing winter,0.0
0,B,find moment tranquility nearby natural wonder like red rock canyon serene beauty lake mead hike stunning landscape soak desert sun leave profound appreciation diversity experience las vegas offer,0.0
0,B,journey oklahoma find immerse heartland america spirit wild west thrive arrive oklahoma city strike blend modern urbanity frontier charm explore historic stockyard city step time day cattle drive cowboy culture vibrant bricktown district offer taste contemporary nightlife entertainment,0.0
